source_center,destination_center,median_factor,mean_factor,corridor_volume,median_actual_time,median_osrm_time,median_distance
IND757024AAA,IND756019AAA,2.0414123801220576,2.0414123801220576,2,109.0,49.5,58.4184
IND757025AAA,IND757001AAA,2.066666666666667,2.255466428995841,11,36.0,17.0,24.5306
IND757037AAA,IND756100AAC,2.347826086956522,2.588146137803343,59,219.0,105.0,128.0744
IND757037AAA,IND758001AAA,1.6604761904761904,1.6604761904761904,2,57.5,33.5,40.57775
IND757041AAA,IND756019AAA,1.3448275862068966,2.376859381750304,7,78.0,48.0,44.3792
IND757041AAA,IND757001AAA,1.989648033126294,1.989648033126294,2,62.5,32.5,34.69745
IND758001AAA,IND757037AAA,1.962962962962963,1.9051515524383742,6,65.0,35.5,44.8491
IND758001AAA,IND758035AAA,2.1153846153846154,2.1013784304122765,9,86.0,46.0,65.7679
IND758034AAA,IND756100AAC,2.0120481927710845,2.035649501578518,7,213.0,109.0,150.8777
IND758034AAA,IND757037AAA,1.924074074074074,1.9596349973161569,6,143.0,70.5,93.7627
IND758034AAA,IND758001AAA,2.0,2.0332939322301025,3,71.0,36.0,51.0563
IND758035AAA,IND758001AAA,1.7142857142857142,1.7295238095238095,3,84.0,49.0,68.1101
IND759122AAC,IND767017AAA,1.7347799259563965,1.6732570562887281,14,118.5,71.5,88.35955000000001
IND760003AAB,IND754022AAA,2.76,2.697520395533477,5,135.0,52.0,71.77669999999999
IND760003AAB,IND761020AAA,2.5,2.5,1,35.0,14.0,20.2236
IND761200AAA,IND532001AAB,1.9883720930232558,1.9985907526010804,36,83.0,40.0,56.89565
IND762001AAA,IND759122AAC,1.9898989898989898,2.65548004382633,11,145.0,111.0,132.8498
IND764001AAC,IND764059AAA,1.9,2.063108336743328,35,37.0,20.0,29.1419
IND764020AAC,IND764001AAC,2.25,2.25,2,27.0,12.0,17.1324
IND764059AAA,IND764071AAB,1.8055555555555554,1.8105158730158728,6,13.5,7.5,11.283
IND764071AAB,IND530012AAA,2.268602540834846,2.52440022163222,28,364.0,159.0,216.91685
IND764071AAB,IND764073AAA,1.7222222222222223,1.6736231361231362,6,36.0,23.5,33.80395
IND767001AAA,IND762001AAA,2.2,2.1037182306473565,9,188.0,83.0,118.4257
IND767001AAA,IND767017AAA,1.8571428571428572,1.9053117543313622,9,60.0,35.0,48.2562
IND767017AAA,IND767001AAA,2.4549632352941178,2.583797268907563,6,69.0,26.0,37.7203
IND767017AAA,IND768004AAD,2.1778026279004754,2.1551849288565426,8,121.0,60.5,67.4432
IND768004AAD,IND768028AAA,2.59047619047619,2.383087027914614,4,66.0,25.0,36.057900000000004
IND768004AAD,IND768028AAB,2.546875,2.546875,2,61.0,24.0,33.907250000000005
IND768028AAA,IND767001AAA,1.4799616490891658,1.496011526298969,4,89.5,92.0,103.9236
IND768028AAB,IND767001AAA,1.548955108359133,1.510580303527349,4,90.0,92.0,105.1868
IND768201AAA,IND770001AAA,3.0,3.0,2,85.0,27.0,29.023699999999998
IND768216AAA,IND770001AAA,2.057563025210084,1.9395561391223155,10,71.0,34.0,37.2191
IND770001AAA,IND770017AAB,1.4777667984189722,1.4761897205971222,18,62.0,45.0,49.1764
IND781001AAA,IND781018AAB,2.2698412698412698,2.0788510171946704,20,80.5,36.0,27.947400000000002
IND781003AAA,IND781018AAB,2.853736089030207,2.8238517356164414,6,101.0,36.0,27.154850000000003
IND781005AAA,IND781018AAB,1.2547092547092547,1.8702880044211312,20,47.5,36.0,34.92835
IND781014AAA,IND781102AAA,2.4642857142857144,2.5638349089635852,8,28.5,12.0,17.5668
IND781014AAA,IND781124AAA,2.2928571428571427,2.5938971173753784,30,44.0,15.5,22.2354
IND781018AAA,IND781018AAB,1.0629084967320261,1.0629084967320261,2,37.0,35.0,34.0619
IND781018AAB,IND110037AAM,2.4316702819956615,2.5451369222969604,1137,1577.0,663.0,884.6650999999999
IND781018AAB,IND712311AAA,2.764705882352941,3.1348934809062294,149,727.0,240.0,338.6618
IND781018AAB,IND781003AAA,2.0555555555555554,2.8211054528127697,14,58.0,41.0,32.60555
IND781018AAB,IND781005AAA,0.9891774891774892,1.1842247240113093,12,42.5,43.0,41.9554
IND781018AAB,IND781022AAA,0.9479729729729729,0.9842725445849108,18,35.5,37.5,39.41735
IND781018AAB,IND781102AAA,2.0625,1.8317307692307692,3,33.0,16.0,23.3273
IND781018AAB,IND781354AAA,1.6574074074074074,1.6911350827111695,16,62.0,38.5,48.9022
IND781018AAB,IND784001AAA,2.0041322314049586,2.043255837185131,24,170.0,79.0,107.69290000000001
IND781018AAB,IND784125AAA,1.9605263157894737,1.9426924841011528,12,77.0,38.0,54.3745
IND781018AAB,IND784168AAB,2.4340528660886322,2.540436613822849,8,314.0,129.5,180.7405
IND781018AAB,IND785001AAA,2.5484329929055898,2.6842353232995024,24,331.0,118.5,168.243
IND781018AAB,IND785612AAB,2.1033723522853958,2.2746576857136787,20,243.5,101.0,143.4283
IND781018AAB,IND785621AAA,2.1231884057971016,2.119238892306925,11,261.0,121.0,169.2565
IND781018AAB,IND788026AAC,2.8846153846153846,2.9351099607337017,91,390.0,144.0,203.9447
IND781018AAB,IND793001AAA,2.206896551724138,2.330749643217782,29,129.0,55.0,75.318
IND781022AAA,IND781018AAB,0.8943014705882353,1.2868370538650118,24,29.0,33.0,34.09405000000001
IND781102AAA,IND781018AAB,1.9411764705882353,3.544117647058824,3,66.0,34.0,38.2956
IND781124AAA,IND781018AAB,4.880208333333334,5.133730530518659,16,120.0,27.5,27.194000000000003
IND781335AAA,IND000000AET,1.821206743566992,1.8988827080751784,12,85.0,49.0,66.5001
IND781354AAA,IND781335AAA,3.1333333333333333,3.1333333333333333,2,47.0,15.0,19.553350000000002
IND783129AAA,IND794101AAA,2.3152841781874036,2.3581486319387843,4,119.5,52.0,72.42035
IND783301AAA,IND783348AAA,1.9545454545454546,2.0497691154539237,22,53.5,26.5,34.79475
IND783348AAA,IND783129AAA,1.773621041879469,1.7737140191733087,30,85.0,43.5,52.7076
IND783370AAB,IND783301AAA,2.1107142857142858,2.1084262073623776,6,86.0,42.0,59.1312
IND783370AAC,IND783301AAA,2.1766917293233083,2.3494310929960496,24,81.5,42.0,59.466300000000004
IND784001AAA,IND784101AAA,2.0,3.7083333333333335,3,26.0,13.0,18.559
IND784001AAA,IND784168AAB,2.191447368421053,2.1749540181097906,4,106.0,48.5,69.2272
IND784001AAA,IND790114AAA,2.178737541528239,2.3050550452739236,4,85.0,39.0,44.36055
IND784001AAA,IND791111AAC,2.588235294117647,2.740295226075154,15,178.0,71.0,100.7371
IND784101AAA,IND790114AAA,1.28125,1.2916057504873295,3,25.0,19.0,21.1736
IND784110AAA,IND781018AAB,1.0,1.5329790755931754,7,95.0,97.0,126.8764
IND784110AAA,IND784001AAA,2.595,2.6675,4,57.5,22.5,31.48435
IND784125AAA,IND784110AAA,2.5833333333333335,2.5310978320867643,9,108.0,41.0,51.3802
IND784168AAB,IND784176AAA,2.2564102564102564,2.432522607146937,17,80.0,38.0,55.0764
IND784168AAB,IND791111AAC,3.4469565217391303,3.4434782608695653,4,86.0,25.0,35.963
IND784176AAA,IND781018AAB,1.9176065162907268,2.009792306008385,32,216.0,107.0,138.9856
IND785001AAA,IND785112AAC,2.0,1.8752561603438798,9,22.0,13.0,19.0264
IND785001AAA,IND785682AAA,1.75,1.9328814268162682,33,69.0,40.0,55.3474
IND785001AAA,IND798601AAA,3.129032258064516,3.2636268721221637,7,170.0,55.0,78.02380000000001
IND785112AAC,IND785001AAA,15.085526315789474,15.085526315789474,2,292.0,19.5,28.3002
IND785112AAC,IND785634AAA,2.273706896551724,2.718219759168035,6,54.0,27.0,37.34205
IND785612AAB,IND781018AAB,2.198529411764706,2.318406811301025,9,207.0,95.0,134.209
IND785612AAB,IND785621AAA,1.6654040404040404,1.6654040404040404,2,48.5,29.0,38.80845
IND785621AAA,IND785001AAA,1.8908268733850129,1.9314895177808273,6,60.0,31.5,38.07915
IND785634AAA,IND785001AAA,31.2,31.108333333333334,3,468.0,16.0,19.7611
IND785675AAA,IND785612AAB,2.2285714285714286,2.3712728683083326,7,156.0,70.0,99.8772
IND785682AAA,IND785690AAB,2.625874125874126,2.9385793714132564,10,48.0,19.5,28.6369
IND785682AAA,IND786001AAB,2.3205686475409837,2.3599792261942563,30,108.0,49.0,70.21415
IND785690AAB,IND785682AAA,4.209375,4.524143471025393,70,108.0,25.0,33.817899999999995
IND786001AAB,IND785675AAA,2.1222222222222222,2.4937830687830687,6,60.0,28.0,39.139050000000005
IND786001AAB,IND786125AAA,2.5454545454545454,2.6408643081056873,5,56.0,22.0,31.9621
IND786001AAB,IND786171AAA,2.4150943396226414,2.398198698593853,89,91.0,47.0,60.389
IND786001AAB,IND786184AAA,2.230769230769231,2.7283251231527093,29,25.0,13.0,19.4163
IND786001AAB,IND786190AAA,1.8837209302325582,1.822304373282286,7,52.0,28.0,40.4364
IND786001AAB,IND786602AAA,1.5,1.6420338036600794,48,40.0,28.5,29.716250000000002
IND786001AAB,IND792103AAB,2.288157894736842,2.286779969125567,10,121.0,52.5,70.07425
IND786125AAA,IND786190AAA,2.1714285714285717,2.547886904761905,20,29.0,14.0,20.121850000000002
IND786171AAA,IND786181AAC,2.25,2.2201436130007557,21,18.0,8.0,12.5132
IND786181AAC,IND786001AAB,2.6142241379310347,2.882082030097475,106,109.0,37.0,40.83005
IND786181AAC,IND792120AAB,4.4207459207459205,4.55129018592663,26,142.5,31.0,45.039
IND786181AAC,IND792121AAB,2.4833333333333334,2.7007362753325,44,44.0,18.5,26.8996
IND786184AAA,IND786125AAA,3.0,3.07979797979798,11,37.0,14.0,19.9261
IND786184AAA,IND786190AAA,1.8928571428571428,1.879142300194932,9,42.0,21.0,30.5364
IND786190AAA,IND786001AAB,2.4523809523809526,2.495660187151784,7,66.0,32.0,43.2072
IND786190AAA,IND792103AAB,1.8075980392156863,1.8726539997721454,36,44.0,25.5,35.2278
IND787001AAA,IND787057AAA,2.3368794326241136,2.4191880400611363,24,91.0,41.5,59.3975
IND787057AAA,IND787059AAB,2.12,2.292277591973244,10,53.0,24.5,27.167650000000002
IND787059AAB,IND791102AAA,2.1930232558139533,2.29248253531866,4,110.0,52.0,74.1994
IND788026AAC,IND781018AAB,2.116883116883117,2.139525892773825,149,340.0,160.0,215.9305
IND788026AAC,IND788121AAA,4.027380952380953,4.036904761904762,4,82.5,20.5,28.83325
IND788026AAC,IND788151AAA,2.5852272727272725,2.834852308018069,16,57.5,22.0,29.83275
IND788026AAC,IND799250AAA,3.945887445887446,3.882943722943723,4,213.0,54.0,75.534
IND788121AAA,IND796081AAA,3.3863636363636362,3.368187099755727,9,149.0,45.0,64.651
IND788151AAA,IND788713AAA,2.7933467741935485,2.8520373290776075,24,78.0,30.5,44.1069
IND788151AAA,IND788806AAA,2.611111111111111,2.611111111111111,1,47.0,18.0,25.9829
IND788713AAA,IND788026AAC,12.033333333333333,12.033333333333333,1,361.0,30.0,43.217
IND788713AAA,IND788806AAA,2.9230769230769234,3.0693223443223445,10,38.0,13.0,19.651049999999998
IND788806AAA,IND788026AAC,3.75,4.74708605664488,9,63.0,16.0,23.4921
IND788806AAA,IND788713AAA,4.230769230769231,4.230769230769231,1,55.0,13.0,19.7019
IND790001AAB,IND784001AAA,2.4027777777777777,3.433498242552086,8,121.5,62.5,74.30065
IND791102AAA,IND784168AAB,2.883113311331133,2.600305878738421,10,372.5,115.5,162.41575
IND791109AAA,IND787001AAA,3.208931419457735,3.208931419457735,2,86.0,26.0,37.27675
IND791110AAA,IND787001AAA,2.65359477124183,2.65359477124183,2,76.0,26.0,37.2569
IND791125AAB,IND791102AAA,2.011904761904762,2.066088785351865,16,110.0,53.0,75.7553
IND792001AAA,IND786001AAB,2.05,2.049837097689597,13,129.0,54.0,76.5654
IND792001AAA,IND792110AAA,1.4883720930232558,1.524623803009576,4,64.0,43.0,61.3963
IND792103AAB,IND792001AAA,0.6375,0.7881425209344888,45,49.0,87.0,123.761
IND792110AAA,IND786001AAB,2.4913461538461537,2.7157580085908686,26,127.5,54.0,76.88640000000001
IND792120AAB,IND786181AAC,3.088235294117647,2.9987493756910326,8,93.5,31.5,45.3672
IND792121AAB,IND786181AAC,3.6538461538461537,11.097375501337126,25,78.0,26.0,37.9237
IND792130AAB,IND786001AAB,2.398148148148148,2.6311122036397703,86,102.5,45.0,50.11995
IND793001AAA,IND781018AAB,1.9803921568627452,2.278726527439689,5,202.0,95.0,123.7875
IND793001AAA,IND793150AAA,2.3171497584541063,2.3028056484578223,4,81.5,35.5,50.8249
IND793150AAA,IND781018AAB,1.870503597122302,1.6507448002993919,5,199.0,106.0,139.30620000000002
IND794101AAA,IND781018AAB,2.201492537313433,2.221660641806983,72,213.0,95.0,117.92375000000001
IND796009AAA,IND796321AAB,4.6484375,4.734355981947616,13,563.0,128.0,181.7671
IND796081AAA,IND788026AAC,2.6717697489283525,2.7456070966863986,4,156.0,58.5,83.44659999999999
IND796321AAB,IND796009AAA,4.0,5.04894805819883,9,509.0,127.0,181.0218
IND798601AAA,IND785001AAA,3.7449589883800414,6.049938465837445,40,192.5,42.0,59.2038
IND799250AAA,IND799008AAA,2.725806451612903,2.5304577330103277,5,193.0,69.0,98.7637
IND801103AAA,IND802301AAA,2.6666666666666665,3.0222816399286985,11,42.0,16.0,22.882900000000003
IND802101AAA,IND802119AAA,2.7916666666666665,2.9508110936682366,14,34.0,13.0,18.3401
IND802101AAA,IND802158AAB,2.7346938775510203,2.2789330469029716,3,134.0,49.0,70.0077
IND802119AAA,IND802158AAB,1.5472906403940887,1.6836327854015865,32,54.0,37.0,48.8946
IND802158AAB,IND821115AAB,2.274206349206349,2.261621833475643,40,147.0,67.0,81.3416
IND802212AAA,IND821115AAB,1.5804195804195804,11.02287903460366,14,57.0,37.0,40.233450000000005
IND802213AAB,IND802212AAA,3.5,3.5341993464052286,5,59.0,17.0,19.7494
IND802301AAA,IND804401AAA,1.7980769230769231,1.7485826503855624,20,83.0,53.0,70.69665
IND803101AAA,IND805110AAD,2.1213235294117645,2.229041242100705,18,43.5,19.0,27.139200000000002
IND803116AAA,IND803108AAB,2.2203463203463203,2.2922126901086175,26,69.5,31.5,37.6488
IND803213AAA,IND803212AAB,2.5384615384615383,2.8414825422804144,4,91.0,36.5,48.8657
IND803213AAA,IND811105AAA,1.8095813204508857,2.0164672954528027,6,66.5,36.5,43.0961
IND804420AAA,IND803101AAA,2.3636363636363638,2.6206050191924803,33,78.0,33.0,46.5266
IND804452AAA,IND804420AAA,2.962121212121212,3.1136363636363638,6,34.0,11.5,16.881999999999998
IND805110AAD,IND803116AAA,2.3333333333333335,2.43787306430327,9,49.0,21.0,24.829
IND811105AAA,IND803212AAB,2.4151107251411204,2.3951435691873892,6,114.5,47.0,64.20580000000001
IND811201AAB,IND811213AAA,2.2628205128205128,2.233974358974359,4,48.0,22.0,30.302599999999998
IND811201AAB,IND813213AAA,2.8253846153846154,3.085769230769231,4,71.5,25.5,34.9542
IND811213AAA,IND811201AAB,2.425,2.425,2,56.0,23.0,30.03
IND811213AAA,IND813213AAA,1.6139162561576355,1.6139162561576355,2,46.0,28.5,39.1146
IND811307AAA,IND811201AAB,1.9772727272727273,1.9648380355276907,3,87.0,44.0,60.674800000000005
IND811307AAA,IND811213AAA,2.0431985294117645,2.0431985294117645,2,49.5,24.5,34.8448
IND811399AAA,IND110044AAB,2.8395833333333336,3.977686511070086,76,44.0,15.0,13.00595
IND811399AAA,IND209304AAA,1.7688747249411945,1.8103352993656578,170,290.0,158.0,220.908
IND812002AAA,IND813203AAA,3.5652173913043477,3.9368850477358723,36,83.5,23.0,31.37275
IND813102AAA,IND812002AAA,2.0125,2.103792046848625,34,69.5,32.5,34.44115
IND813102AAA,IND813203AAA,3.7419354838709675,3.748874771975176,3,212.0,51.0,63.1829
IND814101AAB,IND816107AAA,1.3846153846153846,1.376107099000702,44,93.5,71.0,71.11725
IND814112AAA,IND814133AAA,2.2850877192982457,2.2839946149156676,6,88.5,37.5,53.6682
IND814112AAA,IND814133AAB,2.263157894736842,2.403704976051283,21,74.0,38.0,55.1116
IND814133AAA,IND816109AAA,2.4375,2.176729024943311,3,125.0,49.0,70.11510000000001
IND814133AAB,IND816109AAA,2.2549019607843137,2.234809319168863,35,128.0,51.0,71.4976
IND815301AAA,IND814112AAA,1.9433962264150944,1.8030685648541256,3,103.0,53.0,58.0982
IND815301AAA,IND814133AAB,2.211261261261261,2.389301643986413,24,166.0,74.0,96.54145
IND815301AAA,IND815353AAA,2.104761904761905,1.9918882172752141,6,51.0,27.5,39.8618
IND815351AAA,IND814101AAB,1.0514142215173143,1.0418124582204742,36,72.0,78.0,66.4582
IND815353AAA,IND814112AAA,1.2564102564102564,1.2067765567765567,4,47.0,37.0,37.5293
IND815353AAA,IND814133AAB,2.124401913875598,2.152077678260056,32,107.0,48.5,69.21065
IND815353AAA,IND826004AAA,1.12,1.2511336488618436,3,94.0,85.0,104.0805
IND816107AAA,IND826004AAA,1.8023485513608428,1.8737393038270969,64,228.5,148.5,142.70565
IND816109AAA,IND826004AAA,1.7076271186440677,1.9386691666231524,91,236.0,157.0,157.3025
IND821109AAA,IND802213AAB,5.753787878787879,5.682915088383839,24,154.0,31.5,44.142399999999995
IND821115AAB,IND000000ACB,1.8937823834196892,1.8666578220478784,257,673.0,352.0,456.0628
IND821115AAB,IND209304AAA,1.7732249502322495,1.718930589085133,240,312.0,178.5,254.0782
IND821115AAB,IND802101AAA,2.2,2.1673027916510517,24,127.0,66.0,79.0993
IND821115AAB,IND821109AAA,2.2660714285714283,2.2284057042390377,18,80.0,35.0,47.6883
IND821115AAB,IND824101AAA,1.9411764705882353,1.9411764705882353,2,45.0,23.0,32.3463
IND821307AAA,IND824101AAA,1.9,1.9438780775468083,15,36.0,19.0,27.3915
IND824101AAA,IND821115AAB,1.989463601532567,2.427887183414119,14,53.5,25.5,34.193200000000004
IND824101AAA,IND821307AAA,1.9411764705882353,1.9045907316535935,8,34.5,18.0,26.11155
IND825102AAA,IND827013AAA,2.125,2.097076923076923,5,51.0,25.0,31.5636
IND825301AAA,IND825409AAA,2.3292682926829267,2.3853953969234545,42,83.5,36.0,51.15975
IND825409AAA,IND000000ACB,1.831159420289855,1.8182355193038382,614,711.0,404.0,529.329
IND826001AAC,IND828111AAA,2.4444444444444446,2.5185185185185186,3,22.0,9.0,10.2659
IND826004AAA,IND209304AAA,1.8313832695462002,1.7916926104529354,96,535.0,278.5,394.80859999999996
IND826004AAA,IND814112AAA,1.4510567296996664,1.5085389023291902,16,124.0,88.0,89.56110000000001
IND826004AAA,IND815301AAA,1.7872340425531914,1.8593005413164723,15,82.0,47.0,52.0029
IND826004AAA,IND815351AAA,3.0107655502392348,2.5774720714314014,22,102.0,36.0,44.955600000000004
IND826004AAA,IND815353AAA,1.8419972640218878,1.8016769888019628,12,113.5,73.0,87.57665
IND826004AAA,IND821115AAB,1.8798008534850639,1.8300441527451763,52,244.5,117.0,163.89839999999998
IND826004AAA,IND828111AAA,2.409090909090909,2.426767676767677,4,24.5,10.0,11.5012
IND826004AAA,IND828205AAA,2.705769230769231,2.8901653171390014,4,38.0,16.0,22.898
IND826004AAA,IND828401AAB,0.8055555555555556,0.7303709250542797,9,29.0,40.0,36.5092
IND827013AAA,IND829121AAA,1.9333333333333333,1.9324831993728748,14,37.0,20.5,29.976399999999998
IND828111AAA,IND826004AAA,6.136363636363637,9.720010381775086,14,67.5,11.0,13.18485
IND828401AAB,IND826004AAA,2.9930069930069934,3.2912808682545527,24,46.5,14.0,20.032049999999998
IND829121AAA,IND834002AAB,7.236363636363636,6.671638848484384,57,398.0,54.0,70.5223
IND829122AAA,IND825301AAA,1.7672672672672673,1.865801955448939,42,62.5,36.0,48.9122
IND832109AAB,IND834002AAB,2.5485849056603773,2.6957474262100884,106,141.0,53.0,76.2079
IND834002AAB,IND000000ACB,1.9321710792562141,1.9379398507435635,470,829.0,451.0,595.3643500000001
IND834002AAB,IND781018AAB,2.7804878048780486,2.459336771989317,33,1154.0,370.0,505.7922
IND834002AAB,IND825102AAA,2.317073170731707,2.4598954040958794,17,125.0,54.0,62.9483
IND834002AAB,IND826004AAA,2.338582677165354,2.3847239619705616,287,186.0,72.0,95.4085
IND834002AAB,IND827013AAA,4.363636363636363,4.404903983728372,169,222.0,53.0,65.3412
IND834002AAB,IND829122AAA,1.984375,2.0748539696014228,28,53.0,25.0,35.3421
IND834002AAB,IND832109AAB,2.0344827586206895,2.02674382401333,70,118.5,58.0,79.54945000000001
IND841101AAA,IND841207AAB,2.611111111111111,4.714814814814814,3,47.0,15.0,22.268
IND841226AAB,IND841428AAA,2.519607843137255,2.4529857397504458,4,51.0,21.5,31.0719
IND841301AAC,IND841226AAB,2.0,1.841159420289855,5,40.0,23.0,31.131
IND841405AAA,IND841301AAC,1.8214285714285714,1.9077561664833484,9,90.0,50.0,46.4702
IND841424AAA,IND841226AAB,2.3488372093023258,2.4075352135999655,9,81.0,34.0,46.9412
IND841424AAA,IND841428AAA,3.5973084886128364,3.428806387700183,24,187.5,48.0,67.62975
IND842001AAA,IND843105AAB,2.875,2.870148315736551,39,46.0,16.0,23.4889
IND842001AAA,IND843109AAB,3.585714285714286,3.478160173160173,30,30.5,9.0,13.9657
IND842001AAA,IND843126AAA,3.142857142857143,4.999647266313933,9,44.0,14.0,21.1212
IND842001AAA,IND843301AAA,3.4456521739130435,3.5021306806134214,18,146.0,46.0,63.048
IND842001AAA,IND843320AAA,5.375,4.429347826086956,3,258.0,46.0,57.8425
IND842001AAA,IND843329AAB,1.3225806451612903,1.3539850903978667,39,73.0,57.0,70.2141
IND842001AAA,IND845401AAA,2.074453551912568,2.1965225475036805,16,110.0,46.5,64.264
IND842001AAA,IND845412AAB,2.235294117647059,2.187054828973794,43,72.0,34.0,48.89
IND842001AAA,IND845418AAB,1.8875,1.9886778203810154,37,100.0,59.0,71.87360000000001
IND842001AAA,IND845438AAA,2.3205128205128203,2.4733735970039388,30,156.0,64.5,90.59734999999999
IND842001AAA,IND846004AAA,2.1100000000000003,2.3444986153327765,66,81.5,39.0,53.95535
IND842001AAA,IND847212AAA,1.8344748858447488,2.143927813453632,88,115.5,57.0,76.38645
IND842001AAA,IND848101AAA,3.891891891891892,3.3147264911970797,3,134.0,34.0,48.2449
IND842001AAA,IND848114AAA,2.0625,2.1405528664660443,79,93.0,34.0,48.4432
IND842001AAA,IND854326AAB,1.7252747252747254,1.7753540343823375,209,198.0,123.0,174.3784
IND842003AAB,IND480661AAA,1.6690775681341719,1.6529494628485557,14,120.0,70.0,97.4728
IND842003AAB,IND480886AAA,2.238095238095238,2.232438317224213,31,100.0,54.0,77.05789999999999
IND842003AAB,IND482002AAA,23.1875,28.53125,4,185.5,8.0,10.4497
IND842003AAB,IND483225AAA,2.8380681818181817,2.786300505050505,6,54.0,19.0,27.496
IND842003AAB,IND483501AAA,2.235294117647059,2.392242108379201,43,102.0,50.0,68.2925
IND842003AAB,IND484661AAE,1.6842105263157894,1.443838980054825,10,122.0,101.5,128.86075
IND842003AAB,IND487001AAA,1.6533333333333333,1.661813537715422,8,98.0,61.0,66.69385
IND842003AAB,IND487001AAB,1.4118683901292597,1.5497943793745326,20,85.5,61.0,67.59385
IND843105AAB,IND848101AAA,2.025,2.4149572795625427,40,38.5,19.0,27.36775
IND843109AAB,IND842001AAA,2.333333333333333,2.4604166666666667,4,22.0,9.5,13.401499999999999
